plotcode,country,plotsize_m2,biomass_vascular_plants_g.m-2,NP_vascular_plants,harvest_year,resNPbio,nosp,aveMean_root_diameter_D,aveRoot_nitrogen_concentration_RN,aveRoot_tissue_density_RTD,aveSpecific_root_length_SRL,aveN-fixing,aveAM,aveNM,aveEcM,aveErM,aveNM_AM,aveOM,aveMycorrhizal_association_capacity_MA,aveRoot_mycorrhizal_colonization_intensity_%M,aveCluster_roots,resMean_root_diameter_D,resRoot_nitrogen_concentration_RN,resRoot_tissue_density_RTD,resSpecific_root_length_SRL,resN-fixing,resAM,resNM,resEcM,resErM,resNM_AM,resOM,resMycorrhizal_association_capacity_MA,resRoot_mycorrhizal_colonization_intensity_%M,resCluster_roots
nt_TB15,3,10,1241.0000000000,7.3800000000,1990.0000000000,-0.0893295998,15.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.2000000000,0.2000000000,0.0000000000,0.0000000000,0.6000000000,0.0000000000,0.2000000000,#N/A,0.0000000000,#N/A,#N/A,#N/A,#N/A,-1.3701855908,-3.0478493344,2.0561456512,-0.0498736136,-0.0671194784,1.8844883448,-0.5645861582,-3.0980673467,#N/A,-0.5380195122
nt_TB16,3,10,797.0000000000,7.8000000000,1990.0000000000,-0.1208818836,10.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.2000000000,0.2000000000,0.0000000000,0.0000000000,0.6000000000,0.0000000000,0.2000000000,#N/A,0.0000000000,#N/A,#N/A,#N/A,#N/A,-1.0685017244,-2.3691269287,1.6398910915,-0.0439498450,-0.0732008500,1.4529807473,-0.4915030986,-2.4326666993,#N/A,-0.4930020381
nt_TB17,3,10,793.0000000000,8.3300000000,1990.0000000000,-0.0561295770,6.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.1666666667,0.1666666667,0.0000000000,0.0000000000,0.6666666667,0.0000000000,0.1666666667,#N/A,0.0000000000,#N/A,#N/A,#N/A,#N/A,-0.8272252250,-2.0167184848,1.0234477127,-0.0340729260,-0.0568879260,1.4554896360,-0.3809939801,-2.0657656026,#N/A,-0.4170932793
nt_TB19,3,10,1055.0000000000,9.7400000000,1990.0000000000,0.1562716914,10.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.1000000000,0.3000000000,0.0000000000,0.0000000000,0.6000000000,0.0000000000,0.1000000000,#N/A,0.0000000000,#N/A,#N/A,#N/A,#N/A,-1.1000730052,-3.1794926054,2.5365427573,-0.0418768918,-0.0609398633,1.5072811287,-0.4719501983,-3.2274329750,#N/A,-0.4308886413
nt_TB20,3,10,1428.0000000000,11.0500000000,1990.0000000000,0.3418721072,22.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.3333333333,0.2857142857,0.0000000000,0.0000000000,0.3809523810,0.0000000000,0.3333333333,#N/A,0.0000000000,#N/A,#N/A,#N/A,#N/A,-1.6449698872,-2.3745586605,3.5457084220,-0.0576014102,-0.0724543944,0.2365412683,-0.6545839760,-2.4243446169,#N/A,-0.6815387870
nt_TC16,3,10,303.0000000000,9.3400000000,1990.0000000000,-0.1304955596,22.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.2727272727,0.0909090909,0.0000000000,0.0000000000,0.6363636364,0.0000000000,0.2727272727,#N/A,0.0000000000,#N/A,#N/A,#N/A,#N/A,-1.4329194481,-2.3911169997,0.6440439590,-0.0770067704,-0.2042871734,2.2209232745,-0.8384272663,-2.5600886302,#N/A,-0.9901831937
nt_UZ03,1,4,158.0000000000,17.6100000000,1996.0000000000,0.3758803146,15.0000000000,-1.5483194335,1.8795687791,#N/A,4.7561823351,0.0000000000,0.6000000000,0.0000000000,0.0000000000,0.0000000000,0.4000000000,0.0000000000,0.6000000000,40.3215105102,0.0000000000,0.0374533082,-0.2621082417,#N/A,-0.2468896437,-0.9024569395,0.6639157620,-1.1129164999,-0.0580811115,-0.2107483424,-0.1337192621,-0.6209638847,0.5149403253,-5.0596429299,-0.7337939315
nt_UZ10,1,4,1138.0000000000,8.6000000000,1995.0000000000,0.0466549821,14.0000000000,#N/A,2.0540972986,#N/A,#N/A,0.0714285714,0.7142857143,0.0000000000,0.0000000000,0.0000000000,0.2857142857,0.0000000000,0.7142857143,43.5982311457,0.0000000000,#N/A,-0.2092577335,#N/A,#N/A,0.1813473805,1.0344435039,-1.1989103838,-0.0489071246,-0.0686223375,-0.6092360065,-0.5523290625,0.9814184848,-3.4582954196,-0.5999599225
nt_UZ11,1,4,849.0000000000,6.8500000000,1995.0000000000,-0.2383531767,17.0000000000,#N/A,#N/A,-2.0179513232,#N/A,0.0000000000,0.5882352941,0.0588235294,0.0000000000,0.0000000000,0.3529411765,0.0000000000,0.5882352941,43.2764810471,0.0000000000,#N/A,#N/A,-0.0956841102,#N/A,-1.4023347841,0.1659965043,0.1352846615,-0.0566829952,-0.0915793841,-0.1548910143,-0.6350063472,0.0864472841,-3.5314518534,-0.6882228628
nt_UZ12,1,4,630.0000000000,22.2100000000,1996.0000000000,0.8793921626,20.0000000000,#N/A,#N/A,-2.1260860482,5.1769421638,0.0000000000,0.4736842105,0.0526315789,0.0000000000,0.0000000000,0.4736842105,0.0000000000,0.4736842105,45.8410618851,0.0000000000,#N/A,#N/A,-0.2139604333,0.0635301034,-1.4372512132,-0.7150058910,-0.0044407663,-0.0630851443,-0.1176637003,0.8335970114,-0.7009359116,-0.8213093281,-0.7137199267,-0.7573488726
nt_UZ13,1,4,1011.0000000000,10.9900000000,1996.0000000000,0.2686559948,11.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.6363636364,0.0000000000,0.0000000000,0.0000000000,0.3636363636,0.0000000000,0.6363636364,44.1997276702,0.0000000000,#N/A,#N/A,#N/A,#N/A,-1.1486776979,0.4095496712,-1.0687264278,-0.0442443914,-0.0657191581,-0.0162008875,-0.4980479612,0.3554351347,-2.7563898372,-0.5323673250
nt_UZ14,1,4,964.0000000000,4.5200000000,1996.0000000000,-0.6291599774,8.0000000000,-1.7891421213,2.2222064321,-1.5230788539,5.2678449388,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.5000000000,#N/A,0.0000000000,-0.1420058825,-0.0309224715,0.4035066246,0.1204984686,-0.9747677122,-0.4195936249,-0.9134811827,-0.0380424654,-0.0578169386,0.7640623072,-0.4276739847,-0.4686099882,#N/A,-0.5068524972
nt_UZ19,1,4,761.0000000000,6.8600000000,1995.0000000000,-0.2583690394,12.0000000000,-1.6558628053,#N/A,-1.4848050082,4.9361679901,0.0000000000,0.5454545455,0.0000000000,0.0000000000,0.0000000000,0.4545454545,0.0000000000,0.5454545455,46.6621527775,0.0000000000,-0.0167497436,#N/A,0.4337424383,-0.1923148257,-1.1152833625,-0.1214369807,-1.0832756217,-0.0464635092,-0.0791286801,0.5442080868,-0.5189523937,-0.1916821279,-0.0529285899,-0.5948664539
nt_V1,4,10,191.2500000000,10.0700000000,2001.0000000000,-0.1455451033,23.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.3043478261,0.1304347826,0.0000000000,0.0000000000,0.4347826087,0.1304347826,0.4347826087,#N/A,0.0000000000,#N/A,#N/A,#N/A,#N/A,-1.3962934221,-1.9369111492,1.2655797392,-0.0852333477,-0.2821343829,0.1914850182,2.6448988491,-0.8732438725,#N/A,-1.1435133523
nt_V11,4,10,102.1900000000,17.8000000000,2001.0000000000,0.3010943762,14.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.1818181818,0.1818181818,0.0000000000,0.0909090909,0.5454545455,0.0000000000,0.2727272727,#N/A,0.0000000000,#N/A,#N/A,#N/A,#N/A,-0.9042280914,-2.0444738633,1.3494408184,-0.0656649912,2.1124354432,0.7412772306,-0.6934819450,-1.5589157548,#N/A,-0.8503923138
nt_V5,4,10,66.2500000000,20.8600000000,2001.0000000000,0.3746756003,4.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.0000000000,0.3333333333,0.0000000000,0.0000000000,0.6666666667,0.0000000000,0.0000000000,#N/A,0.0000000000,#N/A,#N/A,#N/A,#N/A,-0.4512027580,-1.9155771325,1.3841032259,-0.0369507744,-0.2035119421,0.7648360568,-0.3854668637,-2.0048029771,#N/A,-0.5360241704
nt_V9,4,10,161.0600000000,21.5700000000,2001.0000000000,0.5824812777,19.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.1764705882,0.1176470588,0.0000000000,0.0588235294,0.6470588235,0.0000000000,0.2352941176,#N/A,0.0000000000,#N/A,#N/A,#N/A,#N/A,-1.1790268307,-2.7488582382,0.8925615217,-0.0754786671,2.1760030545,1.8813540587,-0.8074014000,-2.3982213799,#N/A,-1.0008721290
nt_WP1,1,4,618.8800000000,3.7900000000,2003.0000000000,-0.8922793328,13.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.4166666667,0.1666666667,0.0000000000,0.0000000000,0.4166666667,0.0000000000,0.4166666667,#N/A,0.0000000000,#N/A,#N/A,#N/A,#N/A,-1.1400965978,-0.9587908251,1.4242238772,-0.0502890416,-0.0946044584,0.2586430655,-0.5584842233,-1.0443136094,#N/A,-0.6206351004
nt_WP2,1,4,606.4800000000,3.9700000000,2003.0000000000,-0.8498512560,10.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.5000000000,0.2000000000,0.0000000000,0.0000000000,0.3000000000,0.0000000000,0.5000000000,56.5733333340,0.0000000000,#N/A,#N/A,#N/A,#N/A,-1.0385710040,-0.3416799347,1.6156792862,-0.0460677580,-0.0875117526,-0.5350071291,-0.5113187895,-0.4207281704,10.0508366002,-0.5574214682
nt_WR1,1,4,1855.8800000000,7.9700000000,2003.0000000000,0.0665597800,4.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.6666666667,0.0000000000,0.0000000000,0.0000000000,0.3333333333,0.0000000000,0.6666666667,#N/A,0.0000000000,#N/A,#N/A,#N/A,#N/A,-0.6388281752,0.2331455783,-0.5422006650,-0.0208101177,-0.0230732146,-0.0560447537,-0.2381911816,0.2220429161,#N/A,-0.2712772524
nt_WR3,1,4,2529.3600000000,11.7200000000,2003.0000000000,0.5129320381,4.0000000000,-1.8304488389,1.9223454727,-1.6272093319,5.5780958041,0.0000000000,0.2500000000,0.0000000000,0.0000000000,0.0000000000,0.7500000000,0.0000000000,0.2500000000,10.7037037037,0.0000000000,-0.1505820441,-0.3902305331,0.3321673027,0.3537950445,-0.7616159337,-1.4808347328,-0.6169004505,-0.0227812997,-0.0217608690,1.6747246772,-0.2629702171,-1.4838068956,-37.0305418306,-0.2939030313
nt_YG1,1,4,513.2800000000,4.8000000000,2003.0000000000,-0.6927455395,8.0000000000,#N/A,2.5261424045,#N/A,5.3456805187,0.0000000000,0.7500000000,0.0000000000,0.0000000000,0.0000000000,0.2500000000,0.0000000000,0.7500000000,60.1777777783,0.0000000000,#N/A,0.3118550270,#N/A,0.2486144141,-0.9129261662,1.1892360370,-0.9412867488,-0.0424058592,-0.0872918623,-0.8128053300,-0.4685074467,1.1132125664,13.7968591473,-0.4995361304
nt_YG2,1,4,495.6000000000,3.7600000000,2003.0000000000,-0.9438214714,7.0000000000,#N/A,2.5502886291,#N/A,5.1954129609,0.0000000000,0.8333333333,0.0000000000,0.0000000000,0.0000000000,0.1666666667,0.0000000000,0.8333333333,51.1000000000,0.0000000000,#N/A,0.3381614170,#N/A,0.1011431910,-0.7877351631,1.4953081127,-0.8165376132,-0.0369469952,-0.0773488950,-1.1759195798,-0.4078010227,1.4297407595,4.7488244835,-0.4592987246
nt_YP1,1,4,958.2000000000,6.2800000000,2003.0000000000,-0.3014863052,12.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.2727272727,0.1818181818,0.0000000000,0.0000000000,0.5454545455,0.0000000000,0.2727272727,#N/A,0.0000000000,#N/A,#N/A,#N/A,#N/A,-1.1423006605,-2.0198003988,1.5569640238,-0.0446551479,-0.0680643448,1.1976573388,-0.5019305054,-2.0772540746,#N/A,-0.5382649861
nt_YP2,1,4,906.1200000000,5.6100000000,2003.0000000000,-0.4252728685,6.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.1666666667,0.0000000000,0.0000000000,0.0000000000,0.8333333333,0.0000000000,0.1666666667,32.6500000000,0.0000000000,#N/A,#N/A,#N/A,#N/A,-0.8387641626,-2.0443547798,-0.7934334473,-0.0332990751,-0.0521391751,2.3410036843,-0.3737112724,-2.0881974562,-14.2131831209,-0.4058299297
nt_YR1,1,4,1839.0000000000,8.6700000000,2003.0000000000,0.1489509495,9.0000000000,-1.7125320097,2.2734554179,-1.6629307684,5.6178384046,0.0000000000,0.3750000000,0.1250000000,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.3750000000,25.1277777778,0.0000000000,-0.0434804259,-0.0194773849,0.2856106309,0.4189657764,-1.0422172733,-1.2881655503,0.8586758421,-0.0340363163,-0.0379041327,0.8749507648,-0.3894799099,-1.3071815882,-22.3360023374,-0.4151626736
nt_YR2,1,4,1603.4800000000,7.4300000000,2003.0000000000,-0.0322869882,9.0000000000,#N/A,2.0743613048,#N/A,5.5929032332,0.0000000000,0.2500000000,0.1250000000,0.0000000000,0.0000000000,0.6250000000,0.0000000000,0.2500000000,#N/A,0.0000000000,#N/A,-0.2101258080,#N/A,0.4049635530,-1.0275505288,-1.9833692202,0.8490338002,-0.0348494990,-0.0414567244,1.5632125876,-0.3972910744,-2.0085401901,#N/A,-0.3609101084
nt_ZW01,2,4,196.0000000000,35.0900000000,1995.0000000000,1.1076249800,10.0000000000,#N/A,1.9280861662,#N/A,#N/A,0.0000000000,0.1666666667,0.3333333333,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.1666666667,#N/A,0.0000000000,#N/A,-0.2268726450,#N/A,#N/A,-0.7149961008,-1.7285011899,2.0437126276,-0.0433496620,-0.1418104157,0.4228337516,-0.4662738408,-1.8314176079,#N/A,-0.6081841996
nt_ZW04,2,4,897.0000000000,6.0700000000,1995.0000000000,-0.3484502101,23.0000000000,-1.6487008107,2.1977708300,-2.0498773807,5.1060880928,0.0869565217,0.6086956522,0.0434782609,0.0000000000,0.0000000000,0.3478260870,0.0000000000,0.6086956522,52.3356050843,0.0000000000,-0.0040087827,-0.0509187586,-0.1257406385,-0.0355116830,0.5814135524,0.3697934776,-0.1713794770,-0.0653096482,-0.1027600359,-0.2156412951,-0.7327577387,0.2818218500,5.4810056360,-0.8133475712
nt_ZW10,2,4,839.0000000000,6.0800000000,1995.0000000000,-0.3599223792,32.0000000000,-1.7836331033,2.3091931509,-1.9588097035,5.4111512368,0.0312500000,0.5937500000,0.0312500000,0.0000000000,0.0000000000,0.3750000000,0.0000000000,0.5937500000,45.2106595434,0.0000000000,-0.1412091764,0.0646230170,-0.0369452617,0.2748840962,-0.6632124254,0.2968121346,-0.5567316838,-0.0779273367,-0.1266227896,0.0424860875,-0.8727168312,0.1866362287,-1.5872195194,-1.0099086220
nt_ZW13,2,4,602.0000000000,7.8500000000,1995.0000000000,-0.1695588652,22.0000000000,-1.7406800765,2.2030003517,-1.9129353901,5.2917307366,0.0454545455,0.6363636364,0.0454545455,0.0000000000,0.0000000000,0.3181818182,0.0000000000,0.6363636364,47.3264146377,0.0000000000,-0.1095195475,-0.0211125566,-0.0023552003,0.1819454799,-0.1499288485,0.7880232461,-0.1634248625,-0.0684168632,-0.1304314747,-0.6144542050,-0.7592221174,0.6715978925,0.8102091948,-0.8827015956
nt_ZW15,2,4,284.0000000000,7.1200000000,1995.0000000000,-0.4146028567,22.0000000000,-1.5188883491,2.1038383384,-1.7886585668,4.7020895694,0.0454545455,0.5000000000,0.0454545455,0.0000000000,0.0000000000,0.4545454545,0.0000000000,0.5000000000,#N/A,0.0000000000,0.0867806342,-0.0739753712,0.0963828802,-0.3477613624,0.0104014339,-0.1965098867,-0.2396737083,-0.0778707045,-0.2131171545,0.4878803987,-0.8463057538,-0.3727736992,#N/A,-1.0033740343
nt_ZW17,2,4,543.0000000000,7.1900000000,1995.0000000000,-0.2776238878,20.0000000000,-1.6823890309,2.2266850050,-2.0351941151,5.2023928839,0.1000000000,0.7000000000,0.0500000000,0.0000000000,0.0000000000,0.2500000000,0.0000000000,0.7000000000,55.0622545153,0.0000000000,-0.0547283874,0.0089287882,-0.1281202907,0.1008363660,0.8781937557,1.3816862231,-0.0720874575,-0.0664024955,-0.1330350453,-1.2704287904,-0.7347701100,1.2642993640,8.6335737612,-0.8312014356
nt_ZW18,2,4,410.0000000000,8.6200000000,1996.0000000000,-0.1513664083,20.0000000000,-1.6417407098,2.2824823825,-1.9918842349,4.8379108574,0.1000000000,0.5500000000,0.0500000000,0.0000000000,0.0000000000,0.4000000000,0.0000000000,0.5500000000,49.3275250508,0.0000000000,-0.0236129625,0.0820403553,-0.0943609566,-0.2412324375,0.9442514735,0.1174342316,-0.0995585163,-0.0696955865,-0.1598502593,0.0703003980,-0.7652300611,-0.0230590025,3.1372417497,-0.9059616721
nt_ZW19,2,4,513.0000000000,7.4000000000,1996.0000000000,-0.2599885422,19.0000000000,-1.6003773577,2.2807054564,-2.1235444665,4.9020943994,0.1578947368,0.5263157895,0.0000000000,0.0000000000,0.0000000000,0.4736842105,0.0000000000,0.5263157895,55.1189850291,0.0000000000,0.0253548877,0.0664517062,-0.2184026106,-0.1949281746,1.7255437475,-0.1776887216,-1.4506579317,-0.0653579619,-0.1345737809,0.7789973506,-0.7220754377,-0.2986010897,8.7385294092,-0.8158302940
nt_ZW20,2,4,469.0000000000,6.8700000000,1995.0000000000,-0.3519026408,29.0000000000,-1.6147710164,2.2865414698,-1.8831054332,5.2070069823,0.0357142857,0.5357142857,0.0357142857,0.0000000000,0.0000000000,0.4285714286,0.0000000000,0.5357142857,42.0265785556,0.0000000000,0.0079185611,0.0778139866,0.0189881214,0.1171381624,-0.3609289191,-0.0746856247,-0.4620199442,-0.0805768104,-0.1732273358,0.4342205147,-0.8880055253,-0.2292574518,-4.2777864121,-1.0177089751
nt_ZW21,2,4,583.0000000000,12.7200000000,1995.0000000000,0.3068094214,22.0000000000,-1.7735242268,2.2578654577,-1.8902819578,5.2153003052,0.0476190476,0.5238095238,0.0476190476,0.0000000000,0.0000000000,0.4285714286,0.0000000000,0.5238095238,41.7977035500,0.0000000000,-0.1434518634,0.0357289377,0.0192080518,0.1080734836,-0.0933871270,-0.2608365399,-0.1167271822,-0.0672141912,-0.1301320820,0.4365722801,-0.7452151967,-0.3782546320,-4.6912891886,-0.8429283850
nt_ZW22,2,4,834.0000000000,5.7900000000,1995.0000000000,-0.4099678204,16.0000000000,-1.8174548426,2.1746173558,-1.8539277149,5.3644976120,0.0625000000,0.6250000000,0.0625000000,0.0000000000,0.0000000000,0.3125000000,0.0000000000,0.6250000000,45.6207532327,0.0000000000,-0.1752337297,-0.0695844157,0.0677335373,0.2287073165,0.1111767809,0.4667107299,0.1928544867,-0.0551597213,-0.0898863523,-0.4948344129,-0.6176380771,0.3887191409,-1.1720538845,-0.7149900268
OV_GR_C_PQ,1,4,55.7500000000,13.3800000000,2020.0000000000,-0.1032610500,12.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.6666666667,0.0000000000,0.0000000000,0.0000000000,0.3333333333,0.0000000000,0.6666666667,#N/A,0.0000000000,#N/A,#N/A,#N/A,#N/A,-0.8861790171,1.5105555359,-1.2807260377,-0.0761313603,-0.4554323414,-0.8405973378,-0.7902976647,1.2886866608,#N/A,-0.9613512516
OV_GR_E_PQ,1,4,369.5000000000,9.2600000000,2020.0000000000,-0.1001585457,14.0000000000,#N/A,1.9376359571,#N/A,5.1722149410,0.0000000000,0.6428571429,0.0000000000,0.0000000000,0.0000000000,0.3571428571,0.0000000000,0.6428571429,46.7646628286,0.0000000000,#N/A,-0.2563964847,#N/A,0.1013688561,-1.1670016286,0.8359223327,-1.2648044937,-0.0593657611,-0.1431469218,-0.2945330389,-0.6499333640,0.7130013500,0.6626325078,-0.7556277009
PB-OZ-EX-BIO,1,4,210.5000000000,11.1600000000,2020.0000000000,-0.0239488038,11.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.7000000000,0.0000000000,0.0000000000,0.0000000000,0.3000000000,0.0000000000,0.7000000000,#N/A,0.0000000000,#N/A,#N/A,#N/A,#N/A,-0.9299762757,1.2337496985,-1.0978841260,-0.0552802766,-0.1747370046,-0.7343007002,-0.5957894351,1.1014345978,#N/A,-0.5471717695
PSMW_Ankeveen219,1,10,450.0000000000,8.4100000000,1989.0000000000,-0.1577611653,16.0000000000,#N/A,2.0490378656,#N/A,#N/A,0.0000000000,0.4666666667,0.0666666667,0.0000000000,0.0000000000,0.4666666667,0.0000000000,0.4666666667,30.6849388764,0.0000000000,#N/A,-0.1571410288,#N/A,#N/A,-1.2330516938,-0.5760943632,0.2003854743,-0.0593978718,-0.1302631183,0.6064219532,-0.6538509697,-0.6921516162,-15.5843348113,-0.7257497458
PSMW_b346,1,10,615.0000000000,5.5400000000,1989.0000000000,-0.5138850824,25.0000000000,#N/A,#N/A,#N/A,#N/A,0.0400000000,0.4800000000,0.0400000000,0.0000000000,0.0000000000,0.4400000000,0.0400000000,0.5200000000,39.7586941207,0.0000000000,#N/A,#N/A,#N/A,#N/A,-0.2952128109,-0.7464693060,-0.3021984486,-0.0726646684,-0.1371122551,0.6085067033,0.9608994937,-0.4697312364,-6.7756400999,-0.9005463087
PSMW_N201,1,10,175.0000000000,12.7300000000,1989.0000000000,0.0714296211,30.0000000000,#N/A,#N/A,#N/A,#N/A,0.0370370370,0.5185185185,0.0740740741,0.0000000000,0.0000000000,0.3703703704,0.0370370370,0.5555555556,#N/A,0.0000000000,#N/A,#N/A,#N/A,#N/A,-0.0990349701,0.1944388174,0.3092529794,-0.0937715410,-0.3239379980,-0.5021944371,0.6279298269,0.3433001041,#N/A,-1.2185807837
PSMW_t312,1,10,210.0000000000,12.3900000000,1989.0000000000,0.0801382320,30.0000000000,#N/A,#N/A,#N/A,#N/A,0.0333333333,0.3666666667,0.1333333333,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.3666666667,#N/A,0.0000000000,#N/A,#N/A,#N/A,#N/A,-0.2531001555,-1.5541198949,1.5112768459,-0.0957874834,-0.3031239141,0.9687288637,-1.0322917794,-1.7863339716,#N/A,-1.1483140510
Roeling_01,1,#N/A,7.7400000000,14.5200000000,2015.0000000000,-0.4089829484,12.0000000000,-1.7503857068,1.9123005662,#N/A,4.9950538522,0.0000000000,0.8181818182,0.0000000000,0.0000000000,0.0000000000,0.1818181818,0.0000000000,0.8181818182,43.4065987129,0.0000000000,-0.2669544384,-0.0434980350,#N/A,0.2326015364,-0.6889112264,3.0730682167,-1.3456398422,-0.1024195428,-1.5458466703,-2.2820720324,-1.0036575630,2.7593135307,0.5847877988,-1.5015494666
Roeling_02,1,#N/A,20.3000000000,13.4200000000,2015.0000000000,-0.2985372772,13.0000000000,-1.7966204355,1.9494770758,-1.8404940383,5.1483798332,0.0000000000,0.8333333333,0.0000000000,0.0000000000,0.0000000000,0.1666666667,0.0000000000,0.8333333333,43.4529960963,0.0000000000,-0.2804725598,-0.0657432933,-0.0451394458,0.3090060233,-0.7967044954,3.0432994238,-1.3432134968,-0.0906034153,-0.8764217890,-2.3053339261,-0.9135147122,2.7707277366,-0.1869875662,-1.3016022020
Roeling_03,1,#N/A,25.8300000000,14.1700000000,2015.0000000000,-0.1968770118,11.0000000000,-1.7859076059,1.9008932732,#N/A,5.1486542324,0.0000000000,0.7000000000,0.0000000000,0.0000000000,0.0000000000,0.3000000000,0.0000000000,0.7000000000,48.4032832440,0.0000000000,-0.2615852974,-0.1291739669,#N/A,0.2900611441,-0.7460064457,1.8067485981,-1.2123475937,-0.0793470008,-0.6849415445,-1.1351705627,-0.8056467916,1.5649263523,4.5588744074,-1.0578914010
Roeling_04,1,#N/A,8.9900000000,15.8900000000,2015.0000000000,-0.2894393900,13.0000000000,-1.7020798532,1.9123005662,#N/A,4.7660530629,0.0000000000,0.9000000000,0.0000000000,0.0000000000,0.0000000000,0.1000000000,0.0000000000,0.9000000000,43.4065987129,0.0000000000,-0.2135687842,-0.0527242585,#N/A,-0.0083426016,-0.6673332384,3.4902170059,-1.2740360835,-0.0951671440,-1.3427714744,-2.7662361420,-0.9367676483,3.2050026700,0.4577527925,-1.3832808290
Roeling_05,1,#N/A,55.8400000000,6.8800000000,2015.0000000000,-0.7680868945,27.0000000000,#N/A,#N/A,#N/A,#N/A,0.0000000000,0.2800000000,0.0800000000,0.0000000000,0.0000000000,0.6400000000,0.0000000000,0.2800000000,#N/A,0.0000000000,#N/A,#N/A,#N/A,#N/A,-1.2793062731,-1.7484609264,0.2723590993,-0.1098556227,-0.6566700966,1.8830787540,-1.1404320157,-2.0632544713,#N/A,-1.3963563485
Roeling_06,1,#N/A,36.6300000000,9.0500000000,2015.0000000000,-0.5766836370,29.0000000000,-1.6102480211,2.1108237062,-1.9584799103,4.9838176702,0.0357142857,0.6428571429,0.0357142857,0.0000000000,0.0000000000,0.2857142857,0.0357142857,0.6785714286,52.4138016656,0.0000000000,-0.0740726773,0.0592283076,-0.1430607692,0.0973563751,0.1879810498,2.2433139541,-0.7545711592,-0.1250186794,-0.9140701435,-1.9463918422,0.2066620783,2.2542978474,8.2729736330,-1.7436492315
Roeling_08,1,#N/A,46.7200000000,9.6100000000,2015.0000000000,-0.4688959829,31.0000000000,-1.5790813784,2.2009815870,-1.8806508232,4.8898150539,0.0666666667,0.6000000000,0.0333333333,0.0000000000,0.0000000000,0.3333333333,0.0333333333,0.6333333333,48.2845015631,0.0000000000,-0.0346505401,0.1343920884,-0.0569609026,-0.0160561076,0.9799195102,1.7312426390,-0.8149201578,-0.1240948644,-0.8078327091,-1.3880916774,0.2063219753,1.7325767495,3.9372211741,-1.6603663227
Roeling_10,1,#N/A,152.3800000000,9.3400000000,2015.0000000000,-0.2653880108,13.0000000000,-1.7187466995,2.0933879976,-1.8564356021,5.2709097138,0.0000000000,0.6666666667,0.0000000000,0.0000000000,0.0000000000,0.3333333333,0.0000000000,0.6666666667,46.7296058711,0.0000000000,-0.1342028465,-0.0460570455,0.0074416017,0.2707270307,-0.9848477349,1.2086252025,-1.2212327761,-0.0640228903,-0.2363883684,-0.6291803498,-0.6837935323,1.0444190607,1.3791843222,-0.9053607689
Roeling_11,1,#N/A,255.5600000000,11.5600000000,2015.0000000000,0.0493327262,15.0000000000,-1.8023521052,2.1738462159,-1.9113651036,5.4739400021,0.0000000000,0.5333333333,0.0000000000,0.0000000000,0.0000000000,0.4666666667,0.0000000000,0.5333333333,46.9111907390,0.0000000000,-0.2002633855,0.0025351854,-0.0299105491,0.4325067901,-1.1623267595,0.1317753202,-1.3323128408,-0.0654791590,-0.1885362080,0.4724003682,-0.7095429343,-0.0204010399,1.1220094000,-0.8800561171
